"OTU_Label","Class","Family","Genus","Species","mean_rel_abund","abund_weight","total_estimate","total_SE","total_lower","total_upper","extreme","any_sig","site","season","substrate","display_label"
"Cryothecomonas_ASV_15153","Filosa-Thecofilosea","Cryothecomonas-lineage","Cryothecomonas","Cryothecomonas_aestivalis",0.000485859015169392,0.00432033298493045,4.73379802103515,17.8928013618497,-30.3360926481902,39.8036886902605,FALSE,FALSE,"SELVA","Fall","PE","Cryothecomonas_aestivalis"
"Cymbella_ASV_11535","Bacillariophyceae","Cymbellaceae","Cymbella","Cymbella_acuta",0.000903644603108959,0.00803534659968157,0.310747183778024,130.152228231373,-254.787620149712,255.409114517268,FALSE,FALSE,"SELVA","Fall","PE","Cymbella_acuta"
"Desmarestia_ASV_10940","Phaeophyceae","Phaeophyceae_XX","Desmarestia","Desmarestia_viridis",0.00292525304648449,0.0260117993726822,1.09235313265722,0.953346861571037,-0.77620671602201,2.96091298133646,FALSE,FALSE,"SELVA","Fall","PE","Desmarestia_viridis"
"Dino-Group-I-Clade-1_X_ASV_20870","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.000711835002443887,0.00632974617094253,-2.1281838901399,8.98153771305791,-19.7319978077334,15.4756300274536,FALSE,FALSE,"SELVA","Fall","PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-1_X_ASV_20879","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.000508479674633572,0.00452147936314451,-0.371933556332473,12.6244707123858,-25.1158961526087,24.3720290399437,FALSE,FALSE,"SELVA","Fall","PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-1_X_ASV_21077","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00120895851696772,0.010750244814223,-0.731135125983657,11.3675677466813,-23.0115679094791,21.5492976575118,FALSE,FALSE,"SELVA","Fall","PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-1_X_ASV_21086","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00273116514745217,0.0242859399649427,3.32967340034072,2.25465852129009,-1.08945730138786,7.74880410206931,FALSE,FALSE,"SELVA","Fall","PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-1_X_ASV_25263","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00270911084007895,0.0240898296765062,3.61304872782679,1.83290959967704,0.0205459124597822,7.20555154319379,FALSE,TRUE,"SELVA","Fall","PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-1_X_ASV_25271","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00348889810434751,0.0310238177962359,3.94990134283916,2.1011630283103,-0.168378192649034,8.06818087832736,FALSE,FALSE,"SELVA","Fall","PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-4_X_ASV_21578","Syndiniales","Dino-Group-I-Clade-4","Dino-Group-I-Clade-4_X","Dino-Group-I-Clade-4_X_sp.",0.000895167484836144,0.00795996676201729,8.37817892394279,115.77571400169,-218.54222051937,235.298578367256,FALSE,FALSE,"SELVA","Fall","PE","Dino-Group-I-Clade-4_X_sp."
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","Syndiniales","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp.",0.00124367909820695,0.0110589855552618,1.16803469664378,3.35113037028849,-5.40018082912165,7.73625022240922,FALSE,FALSE,"SELVA","Fall","PE","Dino-Group-II-Clade-10-and-11_X_sp."
"Diplosoma_ASV_13104","Urochordata","Ascidiacea","Diplosoma",NA,0.050967855135091,0.453213995904799,-2.15920841780373,5511.26424913969,-10804.2371367316,10799.918719896,FALSE,FALSE,"SELVA","Fall","PE","Diplosoma sp. Diplosoma_ASV_13104"
"Disporella_ASV_17008","Bryozoa","Bryozoa_XX","Disporella",NA,0.0016645260215797,0.0148012210348688,-5.03963816420136,177.990794307969,-353.901595007821,343.822318679418,FALSE,FALSE,"SELVA","Fall","PE","Disporella sp. Disporella_ASV_17008"
"Disporella_ASV_17010","Bryozoa","Bryozoa_XX","Disporella",NA,0.000713550956362178,0.00634500469673366,-2.71866309087591,55.1411611013058,-110.795338849435,105.358012667683,FALSE,FALSE,"SELVA","Fall","PE","Disporella sp. Disporella_ASV_17010"
"Ectocarpus_ASV_8433","Phaeophyceae","Phaeophyceae_XX","Ectocarpus",NA,0.0581452866569324,0.517036819363327,-2.10193614469378,7.08805811535362,-15.9945300507869,11.7906577613993,FALSE,FALSE,"SELVA","Fall","PE","Ectocarpus sp. Ectocarpus_ASV_8433"
"Ectocarpus_ASV_8444","Phaeophyceae","Phaeophyceae_XX","Ectocarpus",NA,0.000611620689744713,0.0054386251107201,-1.08096198753607,3.09237223109063,-7.1420115604737,4.98008758540155,FALSE,FALSE,"SELVA","Fall","PE","Ectocarpus sp. Ectocarpus_ASV_8444"
"Electra_ASV_17846","Bryozoa","Bryozoa_XX","Electra","Electra_pilosa",0.0774123423111302,0.688362437426214,-1.29271492451867,12.9782835868868,-26.7301507548168,24.1447209057795,FALSE,FALSE,"SELVA","Fall","PE","Electra_pilosa"
"Embryophyceae_XX_ASV_21512","Embryophyceae","Embryophyceae_XX",NA,NA,0.00272893361534111,0.0242660968386749,3.61090845044335,5.2245286233352,-6.62916765129364,13.8509845521803,FALSE,FALSE,"SELVA","Fall","PE","Embryophyceae_XX_ASV_21512"
"Endomyxa_ASV_22154","Endomyxa",NA,NA,NA,0.00149648003522171,0.0133069303143508,7.75095083393664,133.550851537599,-254.008718179758,269.510619847631,FALSE,FALSE,"SELVA","Fall","PE","Endomyxa_ASV_22154"
"Enoplea_X_ASV_18404","Nematoda","Enoplea_X",NA,NA,0.000410584074426104,0.00365097665052441,-4.71638505398071,178.713504352049,-354.994853583997,345.562083476036,FALSE,FALSE,"SELVA","Fall","PE","Enoplea_X_ASV_18404"
"Ephelota_ASV_1009","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_sp.",0.00667651400298658,0.0593685879460245,7.77374190122571,26.8728049357425,-44.8969557728296,60.444439575281,FALSE,FALSE,"SELVA","Fall","PE","Ephelota_sp."
"Ephelota_ASV_1020","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_sp.",0.00084556894185119,0.00751892890006123,-3.58707541524357,21.5690517353395,-45.8624168165091,38.6882659860219,FALSE,FALSE,"SELVA","Fall","PE","Ephelota_sp."
"Ephelota_ASV_2990","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_truncata",0.00534820198225588,0.0475570334450924,-2.59065449308423,344.955243476195,-678.702931706427,673.521622720259,FALSE,FALSE,"SELVA","Fall","PE","Ephelota_truncata"
"Ephelota_ASV_2997","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_mammillata",0.000638027770207678,0.00567344092600364,-7.97400881692276,508.408933981857,-1004.45551942136,988.507501787517,FALSE,FALSE,"SELVA","Fall","PE","Ephelota_mammillata"
"Ephelota_ASV_4004","Phyllopharyngea","Ephelotidae","Ephelota",NA,0.0144076964004095,0.128115449239633,0.367261782371342,1.22061629409047,-2.02514615404598,2.75966971878866,FALSE,FALSE,"SELVA","Fall","PE","Ephelota sp. Ephelota_ASV_4004"
"Ephelota_ASV_4014","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_mammillata",0.00801960351973601,0.0713115462111991,0.925531651207866,48.071002858568,-93.2936339515855,95.1446972540012,FALSE,FALSE,"SELVA","Fall","PE","Ephelota_mammillata"
"Ephelota_ASV_4846","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_sp.",0.000901725747029427,0.00801828383670939,-3.76089761983135,451.840209154799,-889.367707563236,881.845912323574,FALSE,FALSE,"SELVA","Fall","PE","Ephelota_sp."
"Ephelota_ASV_661","Phyllopharyngea","Ephelotidae","Ephelota",NA,0.00104156141663525,0.00926172408790495,-2.51980421074611,578.953544221881,-1137.26875088563,1132.22914246414,FALSE,FALSE,"SELVA","Fall","PE","Ephelota sp. Ephelota_ASV_661"
"Ephelota_ASV_662","Phyllopharyngea","Ephelotidae","Ephelota",NA,0.00564256186461111,0.0501745267290982,-3.01554207278549,310.643256231529,-611.876324286583,605.845240141012,FALSE,FALSE,"SELVA","Fall","PE","Ephelota sp. Ephelota_ASV_662"
"Euglyphida_XX_ASV_18003","Filosa-Imbricatea","Euglyphida_X","Euglyphida_XX","Euglyphida_XX_sp.",0.000690027119863703,0.00613582712961361,2.46984524640214,1.8810144461174,-1.21694306798797,6.15663356079225,FALSE,FALSE,"SELVA","Fall","PE","Euglyphida_XX_sp."
"Filosa-Thecofilosea_ASV_15525","Filosa-Thecofilosea",NA,NA,NA,0.000579316784614328,0.0051513738248132,2.33003863547829,5.42577655963756,-8.30448342141133,12.9645606923679,FALSE,FALSE,"SELVA","Fall","PE","Filosa-Thecofilosea_ASV_15525"
"Folliculinidae_ASV_3614","Heterotrichea","Folliculinidae",NA,NA,0.000341292572284778,0.00303482597115052,-5.22898360315998,411.422486815246,-811.617057761042,801.159090554722,FALSE,FALSE,"SELVA","Fall","PE","Folliculinidae_ASV_3614"
"Fragilariaceae_ASV_10037","Bacillariophyceae","Fragilariaceae",NA,NA,0.00057439275486752,0.00510758859603341,1.19105541142722,4.50535166824735,-7.63943385833758,10.021544681192,FALSE,FALSE,"SELVA","Fall","PE","Fragilariaceae_ASV_10037"
"Gastrotricha_XX_ASV_16593","Gastrotricha","Gastrotricha_XX",NA,NA,0.00133278356538997,0.0118513161628172,-3.85973831311657,863.200976162246,-1695.73365159112,1688.01417496488,FALSE,FALSE,"SELVA","Fall","PE","Gastrotricha_XX_ASV_16593"
"Grammatophora_ASV_10004","Bacillariophyceae","Grammatophoraceae","Grammatophora","Grammatophora_marina",0.000813017611067866,0.00722947746724682,-1.21106708121953,2.65446722230464,-6.41382283693663,3.99168867449757,FALSE,FALSE,"SELVA","Fall","PE","Grammatophora_marina"
"Grammonema_ASV_10016","Bacillariophyceae","Fragilariaceae","Grammonema","Grammonema_striatula",0.0133326190424583,0.118555696253906,-2.48057914591264,24.8036823826331,-51.0957966158736,46.1346383240483,FALSE,FALSE,"SELVA","Fall","PE","Grammonema_striatula"
"Halomonhystera_ASV_27076","Nematoda","Chromadorea_X","Halomonhystera","Halomonhystera_sp.",0.00128656887677773,0.0114403680536623,-3.24389747593091,47.9800616975451,-97.2848184031193,90.7970234512575,FALSE,FALSE,"SELVA","Fall","PE","Halomonhystera_sp."
"Halomonhystera_ASV_27080","Nematoda","Chromadorea_X","Halomonhystera","Halomonhystera_disjuncta",0.00119579484117117,0.0106331913872593,3.7525932595132,532.767116669677,-1040.47095541305,1047.97614193208,FALSE,FALSE,"SELVA","Fall","PE","Halomonhystera_disjuncta"
"Halomonhystera_ASV_27093","Nematoda","Chromadorea_X","Halomonhystera","Halomonhystera_disjuncta",0.0004017916016331,0.00357279263203197,-1.8038587386601,159.697195667002,-314.810362245984,311.202644768664,FALSE,FALSE,"SELVA","Fall","PE","Halomonhystera_disjuncta"
"Haplogloia_ASV_8474","Phaeophyceae","Phaeophyceae_XX","Haplogloia","Haplogloia_andersonii",0.000537007798794959,0.00477515582476097,-1.08178926249514,13.3893014373563,-27.3248200797134,25.1612415547232,FALSE,FALSE,"SELVA","Fall","PE","Haplogloia_andersonii"
"Harpacticus_ASV_13902","Arthropoda","Maxillopoda","Harpacticus","Harpacticus_sp.",0.0109416791116519,0.0972950911698389,5.64374785064323,90.9224032952095,-172.564162607967,183.851658309254,FALSE,FALSE,"SELVA","Fall","PE","Harpacticus_sp."
"Haslea_ASV_9240","Bacillariophyceae","Naviculaceae","Haslea","Haslea_avium",0.000632444683086071,0.00562379525782393,-1.15262942425647,9.13091584637861,-19.0492244831586,16.7439656346456,FALSE,FALSE,"SELVA","Fall","PE","Haslea_avium"
"Hemiophrys_ASV_410","Litostomatea","Pleurostomatida","Hemiophrys",NA,0.000470018323716479,0.00417947512359331,0.760785439492723,10.1740717686674,-19.1803952270954,20.7019661060808,FALSE,FALSE,"SELVA","Fall","PE","Hemiophrys sp. Hemiophrys_ASV_410"
"Heribaudiella_ASV_10922","Phaeophyceae","Phaeophyceae_XX","Heribaudiella","Heribaudiella_fluviatilis",0.00101259816480982,0.00900417840426956,-7.5562341055946,196.83096736084,-393.344930132841,378.232461921652,FALSE,FALSE,"SELVA","Fall","PE","Heribaudiella_fluviatilis"
"Heribaudiella_ASV_10928","Phaeophyceae","Phaeophyceae_XX","Heribaudiella","Heribaudiella_fluviatilis",0.00678152252811873,0.0603023398795338,-1.89214873640623,12.2148048056494,-25.833166155479,22.0488686826665,FALSE,FALSE,"SELVA","Fall","PE","Heribaudiella_fluviatilis"
"Hiatella_ASV_13195","Mollusca","Heteroconchia","Hiatella","Hiatella_arctica",0.00404297266884858,0.0359507339229036,0.588837187550048,85.2567186799764,-166.514331425204,167.692005800304,FALSE,FALSE,"SELVA","Fall","PE","Hiatella_arctica"
"Labyrinthulaceae_ANT10_3_ASV_9457","Sagenista","Labyrinthulaceae","Labyrinthulaceae_ANT10_3","Labyrinthulaceae_ANT10_3_sp.",0.000673229841174596,0.00598646314765206,4.6421212853731,5.53650296442998,-6.20942452490967,15.4936670956559,FALSE,FALSE,"SELVA","Fall","PE","Labyrinthulaceae_ANT10_3_sp."
"Leathesia_ASV_8462","Phaeophyceae","Phaeophyceae_XX","Leathesia","Leathesia_difformis",0.00130867849009306,0.0116369701310303,-0.690144549328646,35.0130231773617,-69.3156699769577,67.9353808783004,FALSE,FALSE,"SELVA","Fall","PE","Leathesia_difformis"
"Lichomolgus_ASV_17960","Arthropoda","Maxillopoda","Lichomolgus","Lichomolgus_marginatus",0.00151664240622693,0.0134862172140246,-3.57584251745847,7328.83559340162,-14368.0936055846,14360.9419205497,FALSE,FALSE,"SELVA","Fall","PE","Lichomolgus_marginatus"
"Licmophora_ASV_9913","Bacillariophyceae","Licmophoraceae","Licmophora","Licmophora_gracilis",0.000829480456959373,0.00737586762140729,3.26547253876001,132.909286401731,-257.236728808634,263.767673886154,FALSE,FALSE,"SELVA","Fall","PE","Licmophora_gracilis"
"Licmophora_ASV_9996","Bacillariophyceae","Licmophoraceae","Licmophora",NA,0.00102531068529399,0.00911722008890352,-7.14182434025481,554.487330508265,-1093.93699213645,1079.65334345594,FALSE,FALSE,"SELVA","Fall","PE","Licmophora sp. Licmophora_ASV_9996"
"Loxophyllum_ASV_32660","Litostomatea","Pleurostomatida","Loxophyllum","Loxophyllum_perihoplophorum",0.00283555519255786,0.0252141922790656,-0.712083875281933,59.1141533221401,-116.575824386677,115.151656636113,FALSE,FALSE,"SELVA","Fall","PE","Loxophyllum_perihoplophorum"
"Loxophyllum_ASV_6533","Litostomatea","Pleurostomatida","Loxophyllum","Loxophyllum_rostratum",0.000859891646669043,0.00764628859109509,-10.4081126042754,83.7190100595412,-174.497372320976,153.681147112425,FALSE,FALSE,"SELVA","Fall","PE","Loxophyllum_rostratum"
"Loxosomella_ASV_16675","Entoprocta","Entoprocta_XX","Loxosomella","Loxosomella_sp.",0.00118692008507247,0.0105542756929749,-5.41868186061182,6090.54560899062,-11942.8880754822,11932.050711761,FALSE,FALSE,"SELVA","Fall","PE","Loxosomella_sp."
"MAST-3I_ASV_9358","Opalozoa","MAST-3","MAST-3I","MAST-3I_sp.",0.000846933561403804,0.00753106330671206,3.1405040877935,918.657433939841,-1797.4280664343,1803.70907460988,FALSE,FALSE,"SELVA","Fall","PE","MAST-3I_sp."
"Maxillopoda_ASV_13778","Arthropoda","Maxillopoda",NA,NA,0.00153904490264673,0.0136854236529408,1.29747639015161,1143.46796804434,-2239.89974097675,2242.49469375706,FALSE,FALSE,"SELVA","Fall","PE","Maxillopoda_ASV_13778"
"Maxillopoda_ASV_13791","Arthropoda","Maxillopoda",NA,NA,0.021971052235425,0.195369970964194,-0.418016080500814,289.715155264447,-568.259720398818,567.423688237816,FALSE,FALSE,"SELVA","Fall","PE","Maxillopoda_ASV_13791"
"Maxillopoda_ASV_13792","Arthropoda","Maxillopoda",NA,NA,0.00149502333092751,0.0132939770760347,-5.13227418723888,1038.05010707149,-2039.71048404736,2029.44593567288,FALSE,FALSE,"SELVA","Fall","PE","Maxillopoda_ASV_13792"
"Maxillopoda_ASV_13839","Arthropoda","Maxillopoda",NA,NA,0.00316166228077955,0.0281139865936212,2.99960065708261,120.952949994116,-234.068181331384,240.067382645549,FALSE,FALSE,"SELVA","Fall","PE","Maxillopoda_ASV_13839"
"Maxillopoda_ASV_13865","Arthropoda","Maxillopoda",NA,NA,0.00845989483368111,0.0752266841981976,-0.897105014552535,56.5092060662399,-111.655148904383,109.860938875278,FALSE,FALSE,"SELVA","Fall","PE","Maxillopoda_ASV_13865"
"Maxillopoda_ASV_13878","Arthropoda","Maxillopoda",NA,NA,0.00015674086519695,0.00139376384682463,-0.965728220473964,23.9700603282058,-47.9470464637573,46.0155900228094,FALSE,FALSE,"SELVA","Fall","PE","Maxillopoda_ASV_13878"
"Maxillopoda_ASV_13929","Arthropoda","Maxillopoda",NA,NA,0.0116499219993925,0.103592895705134,-7.53062516791689,99.1159533575243,-201.797893748664,186.736643412831,FALSE,FALSE,"SELVA","Fall","PE","Maxillopoda_ASV_13929"
"Mediophyceae_ASV_10516","Mediophyceae",NA,NA,NA,0.0213169025075548,0.189553171114519,-1.30541968142649,10.5343996417463,-21.9528429792492,19.3420036163962,FALSE,FALSE,"SELVA","Fall","PE","Mediophyceae_ASV_10516"
"Mediophyceae_ASV_9615","Mediophyceae",NA,NA,NA,0.00325704671722593,0.0289621596523934,8.78427722194067,10.1636574058226,-11.1364912934716,28.7050457373529,FALSE,FALSE,"SELVA","Fall","PE","Mediophyceae_ASV_9615"
"Membranipora_ASV_17859","Bryozoa","Bryozoa_XX","Membranipora","Membranipora_membranacea",0.000681860289679878,0.00606320642129311,-3.85189964438138,240.834130214393,-475.886794864591,468.182995575828,FALSE,FALSE,"SELVA","Fall","PE","Membranipora_membranacea"
"Metromonas_ASV_18427","Filosa-Metromonadea","Metromonadidae","Metromonas","Metromonas_simplex",0.00114069117721399,0.0101432011440985,3.28162051742656,2.4813769959052,-1.58187839454764,8.14511942940076,FALSE,FALSE,"SELVA","Fall","PE","Metromonas_simplex"
"Mytilus_ASV_18471","Mollusca","Mytiloida","Mytilus","Mytilus_trossulus",0.00296304175226016,0.0263478223483258,-8.22525972422806,487.575649234478,-963.873532223806,947.42301277535,FALSE,FALSE,"SELVA","Fall","PE","Mytilus_trossulus"
"Navicula_ASV_10078","Bacillariophyceae","Naviculaceae","Navicula",NA,0.112458696323662,1,-2.32425489521509,9.50846107638495,-20.9608386049296,16.3123288144994,FALSE,FALSE,"SELVA","Fall","PE","Navicula sp. Navicula_ASV_10078"
"Navicula_ASV_10098","Bacillariophyceae","Naviculaceae","Navicula","Navicula_tripunctata",0.0405400798701084,0.360488616668932,-2.04575570108576,19.2268694380603,-39.730419799684,35.6389083975124,FALSE,FALSE,"SELVA","Fall","PE","Navicula_tripunctata"
"Navicula_ASV_10118","Bacillariophyceae","Naviculaceae","Navicula",NA,0.00144794452116373,0.0128753450688817,-1.15909928391791,5.61011888940702,-12.1549323071557,9.83673373931985,FALSE,FALSE,"SELVA","Fall","PE","Navicula sp. Navicula_ASV_10118"
"Navicula_ASV_10502","Bacillariophyceae","Naviculaceae","Navicula","Navicula_cryptotenella",0.00336920486167902,0.0299594870989993,-4.62377840822728,11.1358092522494,-26.449964542636,17.2024077261815,FALSE,FALSE,"SELVA","Fall","PE","Navicula_cryptotenella"
"Navicula_ASV_9836","Bacillariophyceae","Naviculaceae","Navicula",NA,0.000500728532264365,0.00445255501471619,-2.05099099258547,21.4029454754582,-44.0007641244836,39.8987821393127,FALSE,FALSE,"SELVA","Fall","PE","Navicula sp. Navicula_ASV_9836"
"Naviculaceae_ASV_9674","Bacillariophyceae","Naviculaceae",NA,NA,0.0015854641536791,0.0140981907625539,-7.78148854216551,449.021286931939,-887.863210928767,872.300233844436,FALSE,FALSE,"SELVA","Fall","PE","Naviculaceae_ASV_9674"
"Naviculaceae_ASV_9847","Bacillariophyceae","Naviculaceae",NA,NA,0.00554069921849448,0.0492687484349638,-2.4782268365082,26.9099252323231,-55.2216802918614,50.265226618845,FALSE,FALSE,"SELVA","Fall","PE","Naviculaceae_ASV_9847"
"Neocalanus_ASV_13969","Arthropoda","Maxillopoda","Neocalanus","Neocalanus_cristatus",0.00051207315213064,0.00455343311696294,-2.08910424090179,130.513166686781,-257.894910946993,253.716702465189,FALSE,FALSE,"SELVA","Fall","PE","Neocalanus_cristatus"
"Nolandella_ASV_19262","Elardia","Nolandellidae","Nolandella","Nolandella_sp.",0.000503745150829857,0.00447937925031652,-2.49135318470603,2.83114798454278,-8.04040323440987,3.05769686499782,FALSE,FALSE,"SELVA","Fall","PE","Nolandella_sp."
"OTU_ASV_12542",NA,NA,NA,NA,0.000511134216835232,0.00454508396010712,-8.17426010312258,511.623399170167,-1010.95612247665,994.607602270405,FALSE,FALSE,"SELVA","Fall","PE","OTU_ASV_12542"
"OTU_ASV_13187",NA,NA,NA,NA,0.00146979772392601,0.0130696671042305,-2.33444989773002,572.882412014886,-1125.18397744691,1120.51507765145,FALSE,FALSE,"SELVA","Fall","PE","OTU_ASV_13187"
"OTU_ASV_13628",NA,NA,NA,NA,0.00118168072320769,0.010507686482571,-0.290111112953382,113.478874496046,-222.708705125203,222.128482899296,FALSE,FALSE,"SELVA","Fall","PE","OTU_ASV_13628"
"OTU_ASV_14103",NA,NA,NA,NA,0.00068211273206419,0.0060654511777465,1.45970123344543,41.3613969413559,-79.6086367716122,82.528039238503,FALSE,FALSE,"SELVA","Fall","PE","OTU_ASV_14103"
"OTU_ASV_15511",NA,NA,NA,NA,0.000999028226002195,0.00888351242421432,-1.80562868601322,10.9832655460575,-23.3328291562858,19.7215717842594,FALSE,FALSE,"SELVA","Fall","PE","OTU_ASV_15511"
"OTU_ASV_16598",NA,NA,NA,NA,0.000495221611222941,0.00440358662701965,-1.91316191999667,314.283707661248,-617.909228936043,614.08290509605,FALSE,FALSE,"SELVA","Fall","PE","OTU_ASV_16598"
