"OTU_Label","Term","Estimate","SE","z","p_raw","is_degenerate_SE","is_extreme_coef","is_separation","lower","upper","site","term_season","term_substrate","is_substrate_contrast","p_BH","sig_BH","reliable","Domain","Supergroup","Division","Subdivision","Class","Order","Family","Genus","Species","mean_rel_abund","abund_weight","display_label"
"Haslea_ASV_9240","seasonWinter2:substrateWeathered_PE",-1.6881006602657,1.42470095306518,-1.18488069839065,0.236064619905447,FALSE,FALSE,FALSE,-4.48051452827345,1.10431320774205,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","Haslea_avium",0.000632444683086071,0.00562379525782393,"Haslea_avium"
"Pleurosigma_ASV_10260","seasonWinter2:substrateWeathered_PE",-8.59342651986975,355.05705053677,-0.0242029457150008,0.980690728478939,FALSE,FALSE,FALSE,-704.505245571939,687.3183925322,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Pleurosigmataceae","Pleurosigma","Pleurosigma_intermedium",0.000590563441398053,0.00525138082428398,"Pleurosigma_intermedium"
"Zoothamnium_1_ASV_32724","seasonWinter2:substrateWeathered_PE",-0.5245884530283,80139.7573167943,-6.54592015988506e-06,0.999994777111368,FALSE,FALSE,FALSE,-157074.44892937,157073.399752464,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Zoothamnium_1","Zoothamnium_duplicatum",0.000630418225457942,0.00560577568535533,"Zoothamnium_duplicatum"
"Cephaloidophora_ASV_1583","seasonWinter2:substrateWeathered_PE",-1.49419053276964,5102.23246428318,-0.000292850344085519,0.999766339235168,FALSE,FALSE,FALSE,-10001.8698205278,9998.88143946227,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Cephaloidophoridae","Cephaloidophora","Cephaloidophora_communis",0.000341729112939679,0.00303870775770124,"Cephaloidophora_communis"
"Ephelota_ASV_2997","seasonWinter2:substrateWeathered_PE",-0.214690252421129,5721.44296825435,-3.75237948909647e-05,0.999970060343401,FALSE,FALSE,FALSE,-11214.2429080309,11213.8135275261,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota","Ephelota_mammillata",0.000638027770207678,0.00567344092600364,"Ephelota_mammillata"
"Pterocystida_ASV_21718","seasonWinter2:substrateWeathered_PE",-5.75871733329128,1626.31946299416,-0.00354095087977925,0.997174735866481,FALSE,FALSE,FALSE,-3193.34486480184,3181.82743013525,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida","Pterista",NA,NA,NA,0.000552490944100797,0.00491283433084357,"Pterocystida_ASV_21718"
"Bacillariophyceae_ASV_9977","seasonWinter2:substrateWeathered_PE",-2.58977661888631,280946.363429893,-9.21804641736381e-06,0.999992645063083,FALSE,FALSE,FALSE,-550657.462099209,550652.282545971,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000598212842530129,0.00531940047400552,"Bacillariophyceae_ASV_9977"
"Phaeocystis_ASV_20921","seasonWinter2:substrateWeathered_PE",-3.19564760697266,181.49611687123,-0.0176072505685615,0.985952172457088,FALSE,FALSE,FALSE,-358.928036674583,352.536741460637,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","Haptista","Haptophyta","Haptophyta_X","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","Phaeocystis_globosa",0.000618796322533634,0.00550243193956923,"Phaeocystis_globosa"
"Bacillariophyceae_ASV_11568","seasonWinter2:substrateWeathered_PE",-3.25159191559415,4593.46219191034,-0.000707873882432429,0.999435198405381,FALSE,FALSE,FALSE,-9006.43748805986,8999.93430422867,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000585157583611263,0.00520331110656974,"Bacillariophyceae_ASV_11568"
"Heribaudiella_ASV_10922","seasonWinter2:substrateWeathered_PE",1.36660168319736,1.42363790603941,0.959936285343283,0.337087282779992,FALSE,FALSE,FALSE,-1.42372861263988,4.15693197903459,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Heribaudiella","Heribaudiella_fluviatilis",0.00101259816480982,0.00900417840426956,"Heribaudiella_fluviatilis"
"OTU_ASV_22253","seasonWinter2:substrateWeathered_PE",-0.197897623726726,2150.98423821675,-9.2003288639061e-05,0.999926591996555,FALSE,FALSE,FALSE,-4216.12700452855,4215.7312092811,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,0.00101668018866002,0.00904047638729477,"OTU_ASV_22253"
"Labyrinthulaceae_ANT10_3_ASV_9457","seasonWinter2:substrateWeathered_PE",4.28305021079189,215.802787298738,0.0198470569560477,0.984165379242035,FALSE,FALSE,FALSE,-418.690412894735,427.256513316318,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Labyrinthulaceae","Labyrinthulaceae_ANT10_3","Labyrinthulaceae_ANT10_3_sp.",0.000673229841174596,0.00598646314765206,"Labyrinthulaceae_ANT10_3_sp."
"Neocalanus_ASV_13969","seasonWinter2:substrateWeathered_PE",5.84930321562875,66.5074014450931,0.0879496580611076,0.92991668806189,FALSE,FALSE,FALSE,-124.505203616754,136.203810048011,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Neocalanus","Neocalanus_cristatus",0.00051207315213064,0.00455343311696294,"Neocalanus_cristatus"
"Pterocystida_ASV_21754","seasonWinter2:substrateWeathered_PE",-6.13245366001878,98.0435993987259,-0.062548230558929,0.950126254668701,FALSE,FALSE,FALSE,-198.297908481522,186.033001161484,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida","Pterista",NA,NA,NA,0.00268370761365675,0.0238639402855329,"Pterocystida_ASV_21754"
"Folliculinidae_ASV_3614","seasonWinter2:substrateWeathered_PE",-0.390689420591313,616.228599103718,-0.000634000793146498,0.999494140589501,FALSE,FALSE,FALSE,-1208.19874366388,1207.4173648227,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Heterotrichea","Heterotrichea_X","Folliculinidae",NA,NA,0.000341292572284778,0.00303482597115052,"Folliculinidae_ASV_3614"
"Pomatoceros_ASV_18128","seasonWinter2:substrateWeathered_PE",-2.30504076595085,461.650791554598,-0.00499303977837594,0.996016147202571,FALSE,FALSE,FALSE,-907.140592212964,902.530510681062,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Pomatoceros","Pomatoceros_triqueter",0.000605822765037401,0.00538706907373186,"Pomatoceros_triqueter"
"CCW10-lineage_X_ASV_13473","seasonWinter2:substrateWeathered_PE",-2.33280959028808,1.37916163602701,-1.69146931682951,0.0907472031808768,FALSE,FALSE,FALSE,-5.03596639690101,0.370347216324859,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida","CCW10-lineage","CCW10-lineage_X","CCW10-lineage_X_sp.",0.000683393682716995,0.0060768415876897,"CCW10-lineage_X_sp."
"Dino-Group-I-Clade-1_X_ASV_20870","seasonWinter2:substrateWeathered_PE",2.78029533221725,2.30640071679819,1.20546933235302,0.228022170174603,FALSE,FALSE,FALSE,-1.74025007270721,7.30084073714171,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.000711835002443887,0.00632974617094253,"Dino-Group-I-Clade-1_X_sp."
"Ceramium_ASV_24711","seasonWinter2:substrateWeathered_PE",-0.499436643883666,2470.34081629835,-0.000202173174077267,0.999838689146894,FALSE,FALSE,FALSE,-4842.36743658865,4841.36856330089,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","Archaeplastida","Rhodophyta","Eurhodophytina","Florideophyceae","Ceramiales","Ceramiaceae","Ceramium","Ceramium_virgatum",0.000409613317312189,0.00364234452917097,"Ceramium_virgatum"
"Spirotrachelostyla_ASV_29955","seasonWinter2:substrateWeathered_PE",-0.702769921667941,2353.23511897942,-0.000298639908949143,0.999761719830952,FALSE,FALSE,FALSE,-4613.04360312134,4611.638063278,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Trachelostylidae","Spirotrachelostyla","Spirotrachelostyla_tani",0.000349043905490666,0.00310375201652792,"Spirotrachelostyla_tani"
"Scruparia_ASV_17844","seasonWinter2:substrateWeathered_PE",-0.258773050148271,17372.7396131946,-1.48953507569832e-05,0.999988115229604,FALSE,FALSE,FALSE,-34050.8284149115,34050.3108688112,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Scruparia","Scruparia_chelata",0.000399114186035867,0.00354898464132286,"Scruparia_chelata"
"Bacillariophyceae_ASV_10151","seasonWinter2:substrateWeathered_PE",-6.72296306837035,330.333469652156,-0.0203520493259423,0.983762535012201,FALSE,FALSE,FALSE,-654.176563586595,640.730637449855,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales",NA,NA,NA,0.000487278782444125,0.00433295777359638,"Bacillariophyceae_ASV_10151"
"OTU_ASV_14103","seasonWinter2:substrateWeathered_PE",4.14419589631977,57.8177554296501,0.0716768727101872,0.942859061715682,FALSE,FALSE,FALSE,-109.178604745794,117.466996538434,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,0.00068211273206419,0.0060654511777465,"OTU_ASV_14103"
"Amphileptus_ASV_432","seasonWinter2:substrateWeathered_PE",-0.342719067237489,1008.49307980924,-0.000339832839807207,0.999728852629083,FALSE,FALSE,FALSE,-1976.98915549334,1976.30371735887,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Amphileptus",NA,0.000326003493377307,0.00289887313328845,"Amphileptus sp. Amphileptus_ASV_432"
"Haplogloia_ASV_8474","seasonWinter2:substrateWeathered_PE",-0.335825125696452,1.71069695694861,-0.196308951350137,0.844368355541626,FALSE,FALSE,FALSE,-3.68879116131573,3.01714090992283,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Haplogloia","Haplogloia_andersonii",0.000537007798794959,0.00477515582476097,"Haplogloia_andersonii"
"Phaeophyceae_XX_ASV_10925","seasonWinter2:substrateWeathered_PE",-2.74352603406545,2.02571556778023,-1.35434908913288,0.175625031814596,FALSE,FALSE,FALSE,-6.7139285469147,1.22687647878381,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX",NA,NA,0.000592264961765106,0.00526651100472068,"Phaeophyceae_XX_ASV_10925"
"Bacillariaceae_ASV_10197","seasonWinter2:substrateWeathered_PE",3.80118628994225,100.452187129295,0.0378407518897486,0.969814652316294,FALSE,FALSE,FALSE,-193.085100483476,200.687473063361,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA,0.000527589554949109,0.0046914073539558,"Bacillariaceae_ASV_10197"
"Chaetoceros_ASV_11054","seasonWinter2:substrateWeathered_PE",-4.49385940609978,2576264.78298748,-1.7443313419394e-06,0.999998608224953,FALSE,FALSE,FALSE,-5049483.46851487,5049474.48079606,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Mediophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros_socialis",0.000461449025151303,0.00410327560461157,"Chaetoceros_socialis"
"Placidae_X_ASV_29901","seasonWinter2:substrateWeathered_PE",-0.114559732060306,2057233.2678431,-5.56863112467629e-08,0.999999955568752,FALSE,FALSE,FALSE,-4032177.31953221,4032177.09041275,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Prostomatea_2","Prostomatea_2_X","Placidae","Placidae_X","Placidae_X_sp.",0.000398285301921789,0.00354161407647394,"Placidae_X_sp."
"OTU_ASV_16900","seasonWinter2:substrateWeathered_PE",-1.24033978035571,11405.5691461223,-0.000108748609075541,0.999913231163981,FALSE,FALSE,FALSE,-22356.1558661801,22353.6751866194,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,0.000546043297736086,0.00485550086908838,"OTU_ASV_16900"
"Enoplea_X_ASV_18404","seasonWinter2:substrateWeathered_PE",-0.224246229942036,3.8513765895014e-16,-582249553453996,0,TRUE,FALSE,TRUE,-0.224246229942037,-0.224246229942036,"SELVA","Winter2","Weathered_PE",TRUE,NA,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Enoplea","Enoplea_X",NA,NA,0.000410584074426104,0.00365097665052441,"Enoplea_X_ASV_18404"
"OTU_ASV_12542","seasonWinter2:substrateWeathered_PE",-1.16032169745991,1.37257653690348,-0.845360288671103,0.397909709442173,FALSE,FALSE,FALSE,-3.85057170979073,1.52992831487091,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora",NA,NA,NA,NA,NA,0.000511134216835232,0.00454508396010712,"OTU_ASV_12542"
"Bacillariophyceae_ASV_9683","seasonWinter2:substrateWeathered_PE",-0.148972722858038,2.07638706935588,-0.0717461233777821,0.942803949567719,FALSE,FALSE,FALSE,-4.21869137879556,3.92074593307948,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000578831031511105,0.00514705443361357,"Bacillariophyceae_ASV_9683"
"Bacillariophyceae_ASV_10229","seasonWinter2:substrateWeathered_PE",-0.0465420917220744,1.36622110220062,-0.0340662954532816,0.972824285208435,FALSE,FALSE,FALSE,-2.72433545203529,2.63125126859114,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000682189714976761,0.00606613572162871,"Bacillariophyceae_ASV_10229"
"OTU_ASV_18454","seasonWinter2:substrateWeathered_PE",-0.428660568822489,8751.08338263147,-4.89837143676707e-05,0.999960916650591,FALSE,FALSE,FALSE,-17152.5520905265,17151.6947693889,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.00111546668357998,0.00991890107252901,"OTU_ASV_18454"
"Chrysolepidomonas_ASV_8860","seasonWinter2:substrateWeathered_PE",0.333572739680234,1.1568345078604,0.288349575858682,0.773079161800799,FALSE,FALSE,FALSE,-1.93382289572615,2.60096837508662,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Ochromonadales","Ochromonadaceae","Chrysolepidomonas","Chrysolepidomonas_dendrolepidota",0.000601896258299576,0.00535215397275536,"Chrysolepidomonas_dendrolepidota"
"Navicula_ASV_9836","seasonWinter2:substrateWeathered_PE",-7.99795282753216,2649.12293497922,-0.00301909463012327,0.997591114666494,FALSE,FALSE,FALSE,-5200.2789053868,5184.28299973174,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Naviculaceae","Navicula",NA,0.000500728532264365,0.00445255501471619,"Navicula sp. Navicula_ASV_9836"
"Protaspa_ASV_15671","seasonWinter2:substrateWeathered_PE",1.27112635904218,1.96602255974886,0.646547188758889,0.517925047023981,FALSE,FALSE,FALSE,-2.58227785806559,5.12453057614995,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Protaspa-lineage","Protaspa","Protaspa_sp.",0.000538008746201179,0.00478405640283044,"Protaspa_sp."
"Dino-Group-I-Clade-1_X_ASV_20879","seasonWinter2:substrateWeathered_PE",-0.683995292439038,1.88331230899486,-0.363187395511737,0.716464902649736,FALSE,FALSE,FALSE,-4.37528741806896,3.00729683319088,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.000508479674633572,0.00452147936314451,"Dino-Group-I-Clade-1_X_sp."
"Halomonhystera_ASV_27093","seasonWinter2:substrateWeathered_PE",6.00712647354345,40.7193326304157,0.147525170121682,0.882717514194726,FALSE,FALSE,FALSE,-73.8027654820714,85.8170184291583,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Halomonhystera","Halomonhystera_disjuncta",0.0004017916016331,0.00357279263203197,"Halomonhystera_disjuncta"
"Bacillariophyceae_ASV_9843","seasonWinter2:substrateWeathered_PE",-3.62489482367863,1742.03132642823,-0.00208084364998815,0.998339728176368,FALSE,FALSE,FALSE,-3418.00629462302,3410.75650497566,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000432745036929727,0.00384803533276133,"Bacillariophyceae_ASV_9843"
"OTU_ASV_9154","seasonWinter2:substrateWeathered_PE",7.72105651099745,50.5037917937055,0.15288072908537,0.878492333210931,FALSE,FALSE,FALSE,-91.2663754046654,106.70848842666,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles",NA,NA,NA,NA,NA,NA,0.000780376031575408,0.00693922352904969,"OTU_ASV_9154"
"Euglyphida_XX_ASV_18003","seasonWinter2:substrateWeathered_PE",-2.98511733210107,4928.71766222007,-0.000605658010192548,0.999516754854085,FALSE,FALSE,FALSE,-9663.27173528343,9657.30150061923,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Euglyphida","Euglyphida_X","Euglyphida_XX","Euglyphida_XX_sp.",0.000690027119863703,0.00613582712961361,"Euglyphida_XX_sp."
"Reckertia_ASV_16338","seasonWinter2:substrateWeathered_PE",-2.6367863616641,3502.47017045728,-0.00075283620797257,0.999399323669585,FALSE,FALSE,FALSE,-6867.47832045793,6862.20474773461,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Thaumatomonadida","Thaumatomonadidae","Reckertia","Reckertia_filosa",0.000456554912185568,0.00405975640044394,"Reckertia_filosa"
"Rotifera_XX_ASV_16726","seasonWinter2:substrateWeathered_PE",-0.146036933287108,28559189.5955524,-5.11348309791853e-09,0.999999995920031,FALSE,FALSE,FALSE,-55976011.7533196,55976011.4612458,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Rotifera","Rotifera_X","Rotifera_XX",NA,NA,0.000460325110734824,0.00409328158500064,"Rotifera_XX_ASV_16726"
"Pelagomonadales_clade_A3_ASV_10742","seasonWinter2:substrateWeathered_PE",-2.05558997612403,279.022629165988,-0.00736710847528134,0.994121951061014,FALSE,FALSE,FALSE,-548.93994314146,544.828763189212,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Pelagophyceae","Pelagomonadales","Pelagomonadales_clade_A","Pelagomonadales_clade_A3","Pelagomonadales_clade_A3_sp.",0.000483973361207862,0.00430356546029097,"Pelagomonadales_clade_A3_sp."
"Nolandella_ASV_19262","seasonWinter2:substrateWeathered_PE",1.52163430929652,1.95840932085541,0.776974605406744,0.437173752942128,FALSE,FALSE,FALSE,-2.31684795958009,5.36011657817313,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","Amoebozoa","Tubulinea","Tubulinea_X","Elardia","Euamoebida","Nolandellidae","Nolandella","Nolandella_sp.",0.000503745150829857,0.00447937925031652,"Nolandella_sp."
"Carradoriella_ASV_24925","seasonWinter2:substrateWeathered_PE",-1.41584486656238,3335.81781986345,-0.000424437107485785,0.999661348195073,FALSE,FALSE,FALSE,-6539.61877179893,6536.7870820658,"SELVA","Winter2","Weathered_PE",TRUE,0.999999999999946,FALSE,FALSE,"Eukaryota","Archaeplastida","Rhodophyta","Eurhodophytina","Florideophyceae","Ceramiales","Rhodomelaceae","Carradoriella","Carradoriella_elongata",0.000413022454846789,0.00367265910373075,"Carradoriella_elongata"
